image,class,method,reference,SSIM_original,QSSIM_original,PSNR_original,PCC_original,DeltaE_original,SSIM_reference,QSSIM_reference,PSNR_reference,PCC_reference,DeltaE_reference
image021-roi2.tif,mild,macenko,ref1,0.9664335728300465,0.9664335728300465,22.88350922408179,0.9335530219965559,8.636914598614739,0.10894060838137902,0.10894060838137902,14.6104871090583,0.5680255452533753,16.398929741395555
image021-roi3.tif,mild,macenko,ref1,0.9193621712794027,0.9193621712794027,19.494288886373845,0.9157900116450355,9.33601528588805,0.09310117382243328,0.09310117382243328,13.75768886313747,0.47092867506447306,17.975024403855947
image021-roi4.tif,mild,macenko,ref1,0.9338537627821347,0.9338537627821347,20.127673929124327,0.9193362624662311,8.719294420376281,0.09614000552092912,0.09614000552092912,14.356583635614225,0.4902373969158254,16.628134464426985
image021-roi5.tif,mild,macenko,ref1,0.9655917952463668,0.9655917952463668,22.45472531530545,0.9407277441642865,9.393795384851648,0.11601643257423765,0.11601643257423765,14.46985111825744,0.5788371637101094,16.93639778339087
image021-roi6.tif,mild,macenko,ref1,0.9567584587793444,0.9567584587793444,23.517837892286085,0.9284493764085947,7.48781684977596,0.10667304420456265,0.10667304420456265,14.505197296376178,0.5534636402036479,16.689690198509222
image023-roi1.tif,mild,macenko,ref1,0.9664611904262164,0.9664611904262164,23.700786048100486,0.9415952042614337,7.633476555139982,0.10155738183798735,0.10155738183798735,14.825285936945496,0.5458998111887251,16.046816306223235
image023-roi2.tif,mild,macenko,ref1,0.9663201292292262,0.9663201292292262,23.23584429805225,0.930796755649409,7.791808358420935,0.10962374318244834,0.10962374318244834,14.686522976100848,0.5796382089668747,16.437142259740437
image023-roi3.tif,mild,macenko,ref1,0.9457585687609672,0.9457585687609672,20.70597289581944,0.910637878941475,8.510061943495405,0.09918588208792589,0.09918588208792589,14.3766428801997,0.5060422085497503,16.706061419066227
image023-roi4.tif,mild,macenko,ref1,0.9294358745577583,0.9294358745577583,19.028572335430006,0.9243127907486784,9.513984983886624,0.08276902102922609,0.08276902102922609,13.617123900404186,0.4247489385318933,18.139516494200432
image023-roi5.tif,mild,macenko,ref1,0.9512762464007444,0.9512762464007444,20.247978170900687,0.9182645442122906,8.83642489480505,0.09218645098146953,0.09218645098146953,13.868837098668951,0.49776748364791423,17.912220456566658
image023-roi7.tif,mild,macenko,ref1,0.9689030690337659,0.9689030690337659,23.5918894460422,0.9317868091580542,7.221200715609329,0.10323248585253868,0.10323248585253868,14.837526077397856,0.5647656697173136,16.19790075822377
image023-roi8.tif,mild,macenko,ref1,0.9692837942290803,0.9692837942290803,23.54263591961926,0.9310863273253039,7.834667293902776,0.10570374093045654,0.10570374093045654,15.106915820651786,0.5612446723888771,15.505543902307547
image026-roi1.tif,mild,macenko,ref1,0.9350805261136265,0.9350805261136265,20.574141701800205,0.8934248933324326,9.153084777362976,0.09870333128890012,0.09870333128890012,14.770421192233849,0.5060836972634586,15.694123072971049
image026-roi2.tif,mild,macenko,ref1,0.9106425910758719,0.9106425910758719,18.748282254264623,0.9047237562933863,10.016138928669672,0.0925326042437458,0.0925326042437458,13.940341039312905,0.43640823029687464,17.44960949542052
image026-roi3.tif,mild,macenko,ref1,0.9086182718974508,0.9086182718974508,19.236859241315788,0.8794730327303957,10.097040251804732,0.10395430309828553,0.10395430309828553,14.357891014764839,0.4951237317602784,16.55647886062295
image026-roi4.tif,mild,macenko,ref1,0.9147364818228292,0.9147364818228292,18.189987692273434,0.9077398963495281,10.462643668885192,0.09731115884473322,0.09731115884473322,14.358477431520058,0.45801634954272286,16.227997036154093
image026-roi5.tif,mild,macenko,ref1,0.9341711128108305,0.9341711128108305,20.90271829541958,0.8733210145995063,9.069533612395613,0.1046264787129972,0.1046264787129972,15.27290846158657,0.5615183407795804,14.912876878809126
image026-roi6.tif,mild,macenko,ref1,0.907779123938127,0.907779123938127,17.504821064641895,0.9255011712108232,10.869541155071738,0.0950025124301489,0.0950025124301489,13.731391085162478,0.39454859080044413,17.775079257386626
image026-roi7.tif,mild,macenko,ref1,0.9522079271176366,0.9522079271176366,20.369988808816323,0.9093901157830874,9.097308680516134,0.10725962394632978,0.10725962394632978,14.657607204513596,0.4995493066675706,16.11544213263348
image027-roi1.tif,mild,macenko,ref1,0.9484095996196206,0.9484095996196206,19.261645852820443,0.9115650996876989,15.242991863617231,0.10261436375849435,0.10261436375849435,14.454715493414337,0.49575221887843024,16.19518891374738
image027-roi2.tif,mild,macenko,ref1,0.9578269025616853,0.9578269025616853,21.2783193983583,0.9242509706554559,12.409007572823572,0.10079386112476074,0.10079386112476074,14.22540253971963,0.44304772081885135,16.6335123739948
image027-roi3.tif,mild,macenko,ref1,0.9471022697767086,0.9471022697767086,19.929808780183357,0.8918516670429703,13.746295611297006,0.09940268552271186,0.09940268552271186,14.680384175541763,0.5031189459355992,15.770181445033822
image027-roi4.tif,mild,macenko,ref1,0.9496217198971065,0.9496217198971065,21.08530893467504,0.9047435943024631,12.050059985547447,0.09937826949404538,0.09937826949404538,14.132446995934467,0.4428629156092112,16.68373094802821
image027-roi5.tif,mild,macenko,ref1,0.945074000277956,0.945074000277956,19.371333149097527,0.9006599299220759,14.345766170510592,0.10732010430972438,0.10732010430972438,14.159470129790861,0.5127178556317635,17.27811229427923
image028-roi1.tif,mild,macenko,ref1,0.9536536561254746,0.9536536561254746,20.313878588472782,0.8861520463252914,13.475059341420343,0.11141220076526422,0.11141220076526422,14.414145617130812,0.5149222847404601,16.552672917989174
image028-roi2.tif,mild,macenko,ref1,0.9512003144708533,0.9512003144708533,20.633342776466783,0.8960933674857025,12.803459996278882,0.10459550629984404,0.10459550629984404,14.1160924237254,0.4806592081541134,17.137623009182914
image028-roi3.tif,mild,macenko,ref1,0.9569971352675205,0.9569971352675205,21.525451115224882,0.9050613580414354,11.751679344018799,0.1046407725186187,0.1046407725186187,14.497114622739806,0.4809008233775241,16.23278603625693
image028-roi4.tif,mild,macenko,ref1,0.9533989741552532,0.9533989741552532,21.146358734265107,0.9152831657817498,12.366609037493198,0.10219821520026445,0.10219821520026445,13.817006383182019,0.459579182979492,18.006131797253055
image028-roi5.tif,mild,macenko,ref1,0.949272332847516,0.949272332847516,19.77284870679561,0.8996236720538796,14.122866048910655,0.10688621338319408,0.10688621338319408,14.272363197093128,0.527474524778419,17.06258487472937
image038-roi1.tif,mild,macenko,ref1,0.921690138532688,0.921690138532688,18.393859437002117,0.7860032828664598,12.912243781247035,0.10266877929914224,0.10266877929914224,14.898668076754443,0.5315881672593092,15.699233761953279
image038-roi2.tif,mild,macenko,ref1,0.8985451404265127,0.8985451404265127,16.596326330384294,0.8285983003244043,13.887766641430023,0.10076703145945198,0.10076703145945198,14.51802513540041,0.5010171830388928,16.715060819074324
image038-roi3.tif,mild,macenko,ref1,0.9221415447444237,0.9221415447444237,17.508846692565708,0.7753516252518473,13.766848674217409,0.10743256797604073,0.10743256797604073,15.238763646562552,0.5413344763438519,15.006869738816965
image038-roi4.tif,mild,macenko,ref1,0.9234595457382383,0.9234595457382383,17.52485022190896,0.7813291136630527,13.57009924110721,0.10450052431761908,0.10450052431761908,15.172605902623912,0.5414152261824957,15.166737285197817
image038-roi5.tif,mild,macenko,ref1,0.8214586609349072,0.8214586609349072,16.756673627639703,0.8419840334970512,15.592682291492844,0.10740517040167685,0.10740517040167685,14.287681570388866,0.4123486252782653,17.41256393411367
image039-roi1.tif,mild,macenko,ref1,0.9571051370412027,0.9571051370412027,21.072718628404232,0.9459870118553673,12.575925759495757,0.10466111162364955,0.10466111162364955,14.704743020225068,0.5022240094911768,15.86196781514784
image039-roi2.tif,mild,macenko,ref1,0.9699152831586928,0.9699152831586928,23.986168347218772,0.9520654751567551,8.941453003873722,0.11061381402346408,0.11061381402346408,14.64650705532218,0.48472001661995184,15.921405268233814
image039-roi3.tif,mild,macenko,ref1,0.9592003459659072,0.9592003459659072,21.310447831766556,0.929296844450459,11.769291680066017,0.11567355714328269,0.11567355714328269,14.551396087442967,0.508561325506226,16.3476776233661
image039-roi4.tif,mild,macenko,ref1,0.9479365183596956,0.9479365183596956,20.830270101577483,0.901799577025588,12.475345105509406,0.09944376628263078,0.09944376628263078,14.748103856574634,0.5243110489882228,15.795257312433103
image039-roi5.tif,mild,macenko,ref1,0.9479495738467959,0.9479495738467959,20.8140344580234,0.8999936797558024,12.427720769199741,0.10011432978187411,0.10011432978187411,14.703542461070388,0.5194530886512275,15.933529706068365
image041-roi1.tif,mild,macenko,ref1,0.8319865021757691,0.8319865021757691,15.16580252727723,0.8175996836761719,16.29618659155838,0.08853655663565974,0.08853655663565974,14.399714945500312,0.41086061523789025,16.399767520354224
image041-roi2.tif,mild,macenko,ref1,0.7704572164922382,0.7704572164922382,13.670146954057,0.8292322367266656,18.239396096547072,0.07858568720951044,0.07858568720951044,13.797399032436036,0.3563560286170159,17.51029410106005
image041-roi3.tif,mild,macenko,ref1,0.8469070981315149,0.8469070981315149,15.415351108361865,0.8198061842167657,15.839804272434078,0.0936956807364938,0.0936956807364938,14.789931677189628,0.44382544871362006,15.580459651258145
image041-roi4.tif,mild,macenko,ref1,0.8895625645402571,0.8895625645402571,17.53484491503251,0.8211613560791834,13.915907593700512,0.09322284981124158,0.09322284981124158,14.835417701399017,0.4392959982239286,15.787552748919783
image042-roi1.tif,mild,macenko,ref1,0.8953330150698822,0.8953330150698822,16.9001460205046,0.8544352146485606,13.827431673144337,0.0823643210712123,0.0823643210712123,14.236403777629574,0.42627758416798434,17.1279956518661
image042-roi2.tif,mild,macenko,ref1,0.8650838853230346,0.8650838853230346,16.176491597679245,0.8505150894416152,14.707666276754994,0.08046579577854765,0.08046579577854765,14.199926650068226,0.3859693379721697,16.974100391666276
image042-roi3.tif,mild,macenko,ref1,0.8978827253226379,0.8978827253226379,18.704020914876892,0.8245600742788335,12.827947291505904,0.09557258947018865,0.09557258947018865,14.868275221566309,0.43870699551486936,15.653074642207113
image042-roi4.tif,mild,macenko,ref1,0.9101228916844031,0.9101228916844031,19.169848464867577,0.7866245124504178,13.012524616328935,0.10455542081904114,0.10455542081904114,15.631775878393771,0.504757979964434,13.966380896602633
image042-roi5.tif,mild,macenko,ref1,0.9327711923382672,0.9327711923382672,19.70485154243185,0.7728590970160338,13.510035023289143,0.10057191150722446,0.10057191150722446,15.582852708115292,0.5093186202996488,14.189610201405477
image044-roi1.tif,mild,macenko,ref1,0.9350402466928337,0.9350402466928337,19.382588049529193,0.8275220763323501,16.52319974562441,0.09827411442739287,0.09827411442739287,14.270511785550612,0.46779268092550236,16.87594300928983
image044-roi2.tif,mild,macenko,ref1,0.930022651955011,0.930022651955011,18.546601698442835,0.8065406777507059,17.3321167384786,0.10013390506557084,0.10013390506557084,14.480456164891468,0.5299376955444541,16.747031647695838
image044-roi3.tif,mild,macenko,ref1,0.9356668269946736,0.9356668269946736,19.448893263035895,0.7960618810641824,15.599608158836576,0.0971507104561155,0.0971507104561155,14.690068200727588,0.5391998681356734,16.349625805382765
image044-roi4.tif,mild,macenko,ref1,0.9383847041648199,0.9383847041648199,19.260977340169166,0.788940297523828,16.144737291915263,0.10742508478547068,0.10742508478547068,14.558917109082412,0.535276622469183,16.647078517095487
image044-roi5.tif,mild,macenko,ref1,0.9399076259357878,0.9399076259357878,19.546303749286285,0.8071515452513541,15.593050476468242,0.0965150032291396,0.0965150032291396,14.041629809114786,0.5134040354671013,17.674075144596376
image045-2-roi1.tif,mild,macenko,ref1,0.9228125049347479,0.9228125049347479,19.46338760471083,0.7989024220825772,13.340475471400676,0.10928174328001354,0.10928174328001354,15.4496258690836,0.5178794945568524,14.351280930622675
image045-2-roi2.tif,mild,macenko,ref1,0.9333351473853605,0.9333351473853605,20.145965914360385,0.8614955668343404,13.249547001194333,0.09662338097682051,0.09662338097682051,14.304795427630502,0.44578333585268926,16.66819292476956
image045-roi1.tif,mild,macenko,ref1,0.8586978415025585,0.8586978415025585,17.768494483026075,0.8267514425707465,14.123299128264343,0.09740656326996582,0.09740656326996582,14.417300035270282,0.40579855993502234,16.779245628130784
image045-roi2.tif,mild,macenko,ref1,0.8619213622240959,0.8619213622240959,18.883858963086794,0.7937007470582512,13.680976569447166,0.09922927260094028,0.09922927260094028,15.160294259094481,0.4447739802791442,15.568279204801287
image045-roi3.tif,mild,macenko,ref1,0.8908745482469457,0.8908745482469457,18.840660598018584,0.7385721425848764,15.151663188396727,0.0963286010698053,0.0963286010698053,15.02062496414473,0.49397684445862133,15.521162702477396
image045-roi4.tif,mild,macenko,ref1,0.9286184270054418,0.9286184270054418,19.119376958700087,0.7525045800026007,15.51363684826215,0.09547176772289834,0.09547176772289834,15.348097159364025,0.4878341374814206,14.708591346257155
image045-roi5.tif,mild,macenko,ref1,0.9057458552736244,0.9057458552736244,18.968073177037866,0.7331233046976035,15.455162581057142,0.10993968716975366,0.10993968716975366,15.43585003943613,0.5160453258575786,14.755770318540616
image045-roi6.tif,mild,macenko,ref1,0.9161344111191339,0.9161344111191339,20.215511009536833,0.8499034604282426,11.940171544535096,0.09901461986138982,0.09901461986138982,14.309355249048943,0.4170790043205491,16.889311251219702
image045-roi7.tif,mild,macenko,ref1,0.7984848430917886,0.7984848430917886,17.31580628341044,0.7668043609101441,15.743080795431627,0.09441192828823201,0.09441192828823201,13.65544895440767,0.42338091878795847,18.82437225345191
image045-roi8.tif,mild,macenko,ref1,0.8548208855306068,0.8548208855306068,16.871967103496132,0.8236244032016797,14.875686012360477,0.08692056379562718,0.08692056379562718,14.090286315867083,0.383712076559035,17.654448766684936
image046-roi1.tif,mild,macenko,ref1,0.8152830305600262,0.8152830305600262,18.237811168105278,0.7591781198292821,15.411752611295638,0.10249485489887221,0.10249485489887221,14.881353459336935,0.4240240151155008,16.25993816651026
image046-roi10.tif,mild,macenko,ref1,0.791603865738435,0.791603865738435,18.78289919514743,0.77671225679001,14.752123567827306,0.10443601897594794,0.10443601897594794,14.85907557403338,0.3967347666847607,16.418270723861163
image046-roi2.tif,mild,macenko,ref1,0.8360391118211122,0.8360391118211122,17.968248363077688,0.8214436618851143,15.352212776625318,0.09530644125253211,0.09530644125253211,14.34825651966669,0.38280165509001696,18.084236001233037
image046-roi3.tif,mild,macenko,ref1,0.8012545697692017,0.8012545697692017,18.0235409638826,0.7348689243062042,15.609683312724849,0.09775902516952772,0.09775902516952772,14.605860227674714,0.46378061343243576,16.80320262439686
image046-roi4.tif,mild,macenko,ref1,0.7956392298649243,0.7956392298649243,17.729440038045713,0.7970002353686362,15.656866274628717,0.08927542275492079,0.08927542275492079,14.450734853851262,0.3814521375850267,17.141106751704207
image046-roi5.tif,mild,macenko,ref1,0.8706390053873188,0.8706390053873188,19.426347424300868,0.7744679679028887,15.447346172671267,0.10373202218363271,0.10373202218363271,14.997232764153495,0.4303125172061811,16.014613193962678
image046-roi6.tif,mild,macenko,ref1,0.8192712517072523,0.8192712517072523,18.550334737602828,0.7548931216345718,16.188602679299166,0.09978486378284701,0.09978486378284701,14.92981251720295,0.4040305813161073,16.4999817528573
image046-roi7.tif,mild,macenko,ref1,0.8161632104932718,0.8161632104932718,17.559895290955133,0.7561434189667163,17.393083209998572,0.10190189962608336,0.10190189962608336,14.695205656808568,0.40884117150600763,17.28347926538783
image046-roi8.tif,mild,macenko,ref1,0.7665662657385152,0.7665662657385152,18.3180823934049,0.7422021819959951,15.905874250730411,0.10770546117996808,0.10770546117996808,15.037442065419004,0.40820902994599734,16.26608800794258
image046-roi9.tif,mild,macenko,ref1,0.8466902052626618,0.8466902052626618,18.673245834744414,0.7491586710439326,16.293824358335165,0.09968505237410184,0.09968505237410184,14.816878674910818,0.4139732818196137,16.423401005439217
image048-roi1.tif,mild,macenko,ref1,0.9280140765772357,0.9280140765772357,17.693819998483004,0.8190840645696685,13.534348699637645,0.0989213636914749,0.0989213636914749,14.687277841094684,0.4728693930005942,15.83927495498652
image048-roi2.tif,mild,macenko,ref1,0.8778454397379961,0.8778454397379961,15.429117967526322,0.8445061066253143,15.088046285468131,0.09743609106801554,0.09743609106801554,14.914542973306858,0.4361857886468677,15.420325833459838
image048-roi3.tif,mild,macenko,ref1,0.9108263217011624,0.9108263217011624,16.60102395383864,0.8171236270085684,14.254870974137038,0.09654103774520194,0.09654103774520194,14.658161432392935,0.48888822164024553,16.135441216967923
image048-roi4.tif,mild,macenko,ref1,0.9151306499055671,0.9151306499055671,17.12363002759625,0.8170516737054492,13.706253796587976,0.09603505347919668,0.09603505347919668,14.753445011590575,0.46800770972158745,15.907257032857922
image048-roi5.tif,mild,macenko,ref1,0.9260859558543131,0.9260859558543131,17.699501528567488,0.8184006465450538,13.225821463027758,0.1082985240069269,0.1082985240069269,14.897926322059076,0.4963859323383378,15.54726168724956
image016-roi1.tif,moderate,macenko,ref1,0.9326725485548164,0.9326725485548164,17.66424210080354,0.7764816065679946,14.252251583707954,0.1095081211337368,0.1095081211337368,14.749033010180568,0.5578513835056534,16.16635367570702
image016-roi2.tif,moderate,macenko,ref1,0.9177894419456107,0.9177894419456107,16.247840067202027,0.8033975553506344,14.290225917123623,0.10544667257589568,0.10544667257589568,14.99930146475992,0.5327142338388535,15.475198237974466
image016-roi3.tif,moderate,macenko,ref1,0.9347866600926432,0.9347866600926432,17.83554156746877,0.7913897469951576,13.32238839058822,0.11217178323933892,0.11217178323933892,14.976418508501567,0.5598317878092349,15.776724194895479
image016-roi4.tif,moderate,macenko,ref1,0.93856977714113,0.93856977714113,18.698070371568825,0.7945854669216046,13.66889352205059,0.10249437532754298,0.10249437532754298,15.032147832292955,0.5550357164295359,15.56408292864282
image016-roi5.tif,moderate,macenko,ref1,0.9365120924413272,0.9365120924413272,17.63579131535997,0.8229052199119818,12.931655714515381,0.11497745482004411,0.11497745482004411,15.026463198322693,0.5558244769150307,15.589784830246307
image017-roi1.tif,moderate,macenko,ref1,0.8770044393563685,0.8770044393563685,14.139695482345449,0.8841397356662481,15.844155004024026,0.09868469668931253,0.09868469668931253,14.233206300727176,0.5014614029725424,17.307972484162068
image017-roi2.tif,moderate,macenko,ref1,0.9051792714653876,0.9051792714653876,15.15951513702275,0.859184972027523,14.644361178584328,0.11075987954863457,0.11075987954863457,14.522212598305103,0.5351400412432329,16.59313176487605
image017-roi3.tif,moderate,macenko,ref1,0.8734520638356044,0.8734520638356044,14.139335552849106,0.8979146035961912,15.812722508195764,0.09755865342524066,0.09755865342524066,14.360587253006635,0.4838413505356453,17.09716707088046
image019-roi1.tif,moderate,macenko,ref1,0.9651898414070899,0.9651898414070899,21.53096433175469,0.9896192050574644,6.691528693822148,0.11241220426802774,0.11241220426802774,14.21097513192919,0.5585594199999813,17.468084055114392
image019-roi2.tif,moderate,macenko,ref1,0.9667821349475556,0.9667821349475556,27.412164345471016,0.982281405446644,4.158366556170349,0.09917227429416282,0.09917227429416282,13.978152269381265,0.54990441529474,18.065179769618823
image019-roi3.tif,moderate,macenko,ref1,0.9681872468081546,0.9681872468081546,23.104998516531904,0.9879869390213468,5.384237304175097,0.10171014604349204,0.10171014604349204,14.15554768738904,0.5566287268438084,17.656423993395666
image019-roi4.tif,moderate,macenko,ref1,0.9655559792928138,0.9655559792928138,21.92786598344343,0.9887819365856563,6.252549054572709,0.09781863775967836,0.09781863775967836,13.81287752251078,0.5391419795062131,18.38528418184686
image019-roi5.tif,moderate,macenko,ref1,0.9742009879812906,0.9742009879812906,24.43827726775077,0.9935677562912237,4.681046716345929,0.11926666642899342,0.11926666642899342,14.12257636217354,0.5879690600202485,17.804676222400833
image019-roi6.tif,moderate,macenko,ref1,0.9377446623210735,0.9377446623210735,27.13079754208135,0.9755150250294278,4.049161670563901,0.11353018765095753,0.11353018765095753,13.663045623933838,0.5866776597564851,18.940051630514844
image020-roi1.tif,moderate,macenko,ref1,0.9501206061453816,0.9501206061453816,21.718178362877705,0.9498250681052542,7.558489989434327,0.1009943254311696,0.1009943254311696,13.231718558248476,0.40534690795286965,19.058423952397725
image020-roi2.tif,moderate,macenko,ref1,0.9409849484589204,0.9409849484589204,22.122016535614076,0.9097333450832072,8.338427257521705,0.10229566833221482,0.10229566833221482,14.243007190218819,0.5134189789501374,17.10792499987312
image020-roi3.tif,moderate,macenko,ref1,0.9574785374260526,0.9574785374260526,22.696346314283904,0.9389192358265318,7.031434548022467,0.10149458367694202,0.10149458367694202,14.351502185341296,0.5000828683058101,16.702607280761328
image020-roi4.tif,moderate,macenko,ref1,0.9360387097811561,0.9360387097811561,20.23417717033363,0.9478864091965096,8.109435021759994,0.09991784194210507,0.09991784194210507,13.584465080455887,0.3799276706237334,18.146971043701825
image020-roi5.tif,moderate,macenko,ref1,0.9609711513648763,0.9609711513648763,23.426990656035436,0.9516910265812343,6.768743126284364,0.0962644158181017,0.0962644158181017,13.644018934867725,0.41302401963731034,18.27614138697046
image022-roi1.tif,moderate,macenko,ref1,0.9580319905265372,0.9580319905265372,22.1581989489207,0.91635204126148,7.875989963098199,0.105739541421576,0.105739541421576,14.546911691706628,0.542853147431324,16.493720707103385
image022-roi2.tif,moderate,macenko,ref1,0.9564291799543341,0.9564291799543341,22.82652894544387,0.9274274677597873,7.267380595401836,0.1006398665970194,0.1006398665970194,13.858838139816358,0.5229802862376155,18.032516597997915
image022-roi3.tif,moderate,macenko,ref1,0.9338318696409301,0.9338318696409301,20.07910450764981,0.9257011875862948,8.682340594454278,0.09840002694729233,0.09840002694729233,14.207752805956783,0.44937951312991337,17.016517920935975
image022-roi4.tif,moderate,macenko,ref1,0.9572978680002068,0.9572978680002068,22.274726403484234,0.9282467499411746,7.468683854262398,0.10805433753742667,0.10805433753742667,14.642190129482948,0.5240324030054326,16.159276527636965
image025-roi1.tif,moderate,macenko,ref1,0.9602289028449499,0.9602289028449499,22.294391670916283,0.9326095486334661,9.07461209595915,0.09386385102895713,0.09386385102895713,13.134207787363653,0.4145210802432802,19.598691474730952
image025-roi2.tif,moderate,macenko,ref1,0.9598375761473538,0.9598375761473538,21.993240365362002,0.9173153248866054,10.428137461320555,0.08979953003798628,0.08979953003798628,13.709201819374112,0.44665015805313274,18.177088234353338
image025-roi3.tif,moderate,macenko,ref1,0.9608477276642963,0.9608477276642963,21.866557391823036,0.9325704743738088,11.048849109905838,0.0954409665590827,0.0954409665590827,13.840641660778248,0.4629355392228328,17.854015833661133
image030-roi1.tif,moderate,macenko,ref1,0.9377477309881176,0.9377477309881176,19.717110986175435,0.8905905925667461,10.737090572949283,0.10477487915476451,0.10477487915476451,14.002976121238282,0.48426002288208125,17.534875504934412
image030-roi2.tif,moderate,macenko,ref1,0.9447387073258694,0.9447387073258694,19.30545105346397,0.9201632368504855,10.122603922881172,0.0921688682073351,0.0921688682073351,13.79877011729138,0.4171892025846351,17.95151280070725
image030-roi3.tif,moderate,macenko,ref1,0.9346854041446976,0.9346854041446976,19.04258744310723,0.9328844924743259,9.855604133768434,0.08949258482178823,0.08949258482178823,13.449395244681966,0.36054354939208,18.727126115266756
image030-roi4.tif,moderate,macenko,ref1,0.9565404027007282,0.9565404027007282,22.207233410058652,0.9244839693284448,9.001804973683127,0.09533585264180923,0.09533585264180923,14.133091843100683,0.47300484658078024,17.26610452330493
image030-roi5.tif,moderate,macenko,ref1,0.9481117541208208,0.9481117541208208,19.71530738042674,0.9071345666156309,10.23549215722244,0.09656599989106607,0.09656599989106607,14.527364778148687,0.4634617189726633,16.186746586229035
image030-roi6.tif,moderate,macenko,ref1,0.9627874846460395,0.9627874846460395,20.937284242066184,0.9043406159939713,10.402522256371867,0.09926259835033435,0.09926259835033435,14.528074722004112,0.48635319836271396,16.18698817624674
image031-roi1.tif,moderate,macenko,ref1,0.9290780306997898,0.9290780306997898,18.417060405934322,0.9244119462665205,10.248094149295994,0.09172060147132155,0.09172060147132155,13.346597032617673,0.38202000033690164,18.943088490698834
image031-roi2.tif,moderate,macenko,ref1,0.942103169999163,0.942103169999163,19.991914721253345,0.9316297523169026,8.896640959092675,0.09033227933561667,0.09033227933561667,13.831410345265422,0.4125358345291144,17.78371429542444
image031-roi3.tif,moderate,macenko,ref1,0.9431757410636111,0.9431757410636111,19.598448463408396,0.9218131830214918,9.322854684180916,0.09207169517839027,0.09207169517839027,14.1401495445481,0.455689920171942,17.161572735681666
image031-roi4.tif,moderate,macenko,ref1,0.9452906600161065,0.9452906600161065,19.110666189423657,0.9165271987246427,9.810767861162807,0.09888849860655063,0.09888849860655063,14.641321218271306,0.4591964656651435,15.6856143427972
image032-roi1.tif,moderate,macenko,ref1,0.9377556105663573,0.9377556105663573,19.034867419402573,0.9461337027025835,8.921659137598219,0.10078970469718529,0.10078970469718529,13.98068972841112,0.3985382811391467,17.38204460863439
image032-roi2.tif,moderate,macenko,ref1,0.9302298400222826,0.9302298400222826,19.223751552862712,0.9384565451192411,8.824106708430477,0.09707837114064949,0.09707837114064949,13.705837243865215,0.3950571743442337,18.2573728413278
image032-roi3.tif,moderate,macenko,ref1,0.9161746474241004,0.9161746474241004,17.50923232332882,0.9368484062253546,10.31590999551929,0.09801203577403228,0.09801203577403228,13.949331462982357,0.4065209871551333,17.541649425177766
image032-roi4.tif,moderate,macenko,ref1,0.9375057817140157,0.9375057817140157,19.743169775000464,0.9468551579649471,8.133035354162407,0.09635204635886825,0.09635204635886825,14.153081434915258,0.422929350655338,17.267500948013318
image032-roi5.tif,moderate,macenko,ref1,0.9649553764737137,0.9649553764737137,22.332865647998787,0.9579195751646324,6.764666255914231,0.09231495676150243,0.09231495676150243,13.85234340695365,0.43055414260073765,18.006735093296985
image033-roi1.tif,moderate,macenko,ref1,0.9669318580006764,0.9669318580006764,22.706303029162157,0.9423689002319506,7.953502670750824,0.09602576899918423,0.09602576899918423,14.106933128240469,0.4848009822847574,17.248285045516898
image033-roi2.tif,moderate,macenko,ref1,0.9615633402388598,0.9615633402388598,21.010775325413068,0.9362375669319405,8.196322282458024,0.10768940713714231,0.10768940713714231,13.82900097429372,0.47783883395563387,18.0903613677066
image033-roi3.tif,moderate,macenko,ref1,0.9576298598823888,0.9576298598823888,20.987811350916505,0.9422663928363786,7.928955816556714,0.09699829609277318,0.09699829609277318,13.46914901534764,0.4498396476763548,18.870796307907167
image037-roi2.tif,moderate,macenko,ref1,0.9297830106743992,0.9297830106743992,20.203945984481436,0.8581028454758101,13.722343242448684,0.09905635801316737,0.09905635801316737,14.46485597178995,0.46119391693512946,15.978117390644211
image037-roi3.tif,moderate,macenko,ref1,0.9297928705963169,0.9297928705963169,21.105534452316693,0.8893665428522256,12.059348937773292,0.09142488792178168,0.09142488792178168,14.001311876353249,0.3980231644705438,16.83239210529637
image037-roi4.tif,moderate,macenko,ref1,0.9294345098177366,0.9294345098177366,20.469178770218054,0.8494409457788389,13.812217282291858,0.09275230126297833,0.09275230126297833,15.006939380923992,0.4855999920509583,14.919070509468865
image037-roi5.tif,moderate,macenko,ref1,0.948941810565224,0.948941810565224,20.393003650912178,0.8616892264249238,13.890868113614532,0.10324986839529653,0.10324986839529653,15.355109569758552,0.516176423097927,14.322048163191415
image037-roi6.tif,moderate,macenko,ref1,0.9498547204615613,0.9498547204615613,19.27890079069253,0.8603456174647447,16.08391395078886,0.10268534011259722,0.10268534011259722,15.494462340525079,0.5355287640468902,14.353190909529072
image037-roi7.tif,moderate,macenko,ref1,0.9504195167226356,0.9504195167226356,19.66358664496298,0.8954027741020154,15.749758280702771,0.10557373740350957,0.10557373740350957,14.705156746388276,0.47761939088828476,15.870080684676457
image038-roi1.tif,moderate,macenko,ref1,0.9304342653238699,0.9304342653238699,18.913759645811847,0.9391954832506121,15.680596818515255,0.09955150466747492,0.09955150466747492,14.990394561914727,0.5226814998114955,15.634000456471414
